Size Idx Append Polo PoloAppend
3180000 22248916 22621328 257129472 294270841
3181000 22288032 22648149 258212219 296635873
3182000 22236590 22688325 259901228 300702260
3183000 22280948 22811651 375006451 283452950
3184000 22160469 22816278 258978048 296520235
3185000 22182443 22720781 259057465 297180561
3186000 22119337 22786558 279534664 296303816
3187000 22582382 22656079 260472928 297610032
3188000 22222809 22768224 260822225 296568774
3189000 22212188 22543930 278485803 301218532
3190000 22276893 22611946 256857999 295838903
3191000 22359214 22709672 281590044 298753622
3192000 22347700 22636306 258254329 299572657
3193000 22357234 22654642 265506881 328464512
3194000 22630155 22676665 262291273 301977635
3195000 22362603 22672132 256707861 297262124
3196000 22479068 22806468 259036695 303743150
3197000 22298754 22652898 262293664 300343818
3198000 22436746 22670434 277620665 300618691
3199000 22434726 22738935 257812944 325627538
3200000 22180305 22962007 259874339 322014396
3201000 22096853 23182807 265567291 298865275
3202000 22467137 22605347 265544115 300230298
3203000 22549918 22587424 258774787 297794695
3204000 22445550 22901390 262967452 298360617
3205000 22232896 22829943 260919468 252199293
3206000 22324546 22882410 263434056 330601978
3207000 22779384 22693541 257501185 312771257
3208000 22524222 22703146 256688774 298079402
3209000 22463072 22651235 259001488 301136075
3210000 22329531 22853356 261188995 298337398
3211000 22432761 22639274 260500869 264404838
3212000 22499886 22722194 261399693 301054132
3213000 22315739 22828814 261069965 336407242
3214000 22649171 22713123 262005224 298116982
3215000 22641885 22936194 264092040 302380993
3216000 22395939 22879404 352790818 351695878
3217000 22618230 22911980 261564092 300125646
3218000 22553043 22954251 262528053 301312627
3219000 22712926 22877745 261412289 298994855
3220000 22484284 22783171 261841845 299829321
3221000 22694662 22702068 263377420 302401194
3222000 22509850 22804594 262155493 326823688
3223000 22318310 22968303 264029497 298194583
3224000 22830396 22835475 252129826 298519132
3225000 22548288 22971173 262539662 301824779
3226000 22385103 22864229 262931337 288865175
3227000 25313356 23050868 336547974 359363369
3228000 22679605 22822951 270522228 299305721
3229000 22501473 23037517 262252160 327413766
3230000 22530292 22808615 259867502 301605439
3231000 22537373 23184105 259500544 302802707
3232000 22507152 22963636 261358244 306677690
3233000 22725016 23006113 262189242 307697055
3234000 22475004 23045682 263371893 297019061
3235000 22739378 22785114 266559486 304722023
3236000 22617095 22946992 262155841 300096620
3237000 22780882 22988567 263359378 303076700
3238000 22642854 22828911 263001607 301591343
3239000 22396407 23101132 505869301 476407857
3240000 22757134 22951468 261775270 303828550
3241000 22686213 23098233 265843485 331805056
3242000 22613792 23227026 264465181 303698036
3243000 22936416 22960191 262717058 302078246
3244000 22558291 22758011 287174634 327473023
3245000 22608713 22847756 264859645 304805488
3246000 22714942 23026058 265370085 302413094
3247000 22539423 23180959 266014988 302981467
3248000 22739181 23040633 261813564 302681306
3249000 22735101 23077588 265424932 302536398
3250000 22881276 23058018 264754903 301598002
3251000 22668799 23039267 265214786 306338669
3252000 22622668 23161496 264885650 302658844
3253000 22873655 23162392 292318408 302590265
3254000 22689928 23255150 262709539 307112020
3255000 22839470 23246302 266602377 305868641
3256000 22898021 23235266 267977675 310394396
3257000 22831086 23046257 272364111 306051905
3258000 22778425 23263896 266783385 326479883
3259000 22640298 22981048 264933127 308937437
3260000 22817290 23177066 266581321 303869806
3261000 22711381 23130141 266391513 330332312
3262000 22781308 23058558 263907613 304805797
3263000 22679220 23320739 263098670 305232720
3264000 22895437 23456991 265883375 305719379
3265000 22849621 23100426 263747951 303363939
3266000 22729755 23149625 265973252 306461614
3267000 22822159 23092243 266174752 305195511
3268000 22614587 23122193 267289773 308165093
3269000 22703053 23280555 267030077 328925449
3270000 22566998 23263967 268929050 307347063
3271000 23082984 23298549 265918912 306263806
3272000 23197768 23241217 292319510 305269197
3273000 23040073 23316241 264389404 301612799
3274000 22786829 23464945 269426805 307555307
3275000 22997140 23187626 267165743 325411069
3276000 22699328 22965173 267448296 314617886
3277000 23037483 22985788 268278305 308517658
3278000 23014459 23242766 273330455 369032124
3279000 23208215 23330149 267107971 309932286
3280000 23104756 23222829 257966230 306049517
3281000 23203114 24505016 269115190 310543236
3282000 22897893 23237854 260926501 306988292
3283000 23126156 23202125 267240788 308374604
3284000 23233206 23378361 259390106 259039575
3285000 22936286 23205606 257967307 307014208
3286000 22918229 23161740 256765792 307442346
3287000 22931185 23402111 270245788 306383065
3288000 23004459 23398527 265997034 307257642
3289000 22957204 23375538 268052175 314096697
3290000 22948016 23498459 268713460 306265607
3291000 23040496 23369116 267104116 307729846
3292000 23165233 23351620 270527227 315119168
3293000 22901083 23319560 261208952 307067217
3294000 22936428 23412392 270316874 338210365
3295000 23246665 23367006 269238681 309595061
3296000 23069159 23298062 267198139 307602672
3297000 23153645 23311861 258551272 311081710
3298000 23095335 23450955 261162935 315642897
3299000 23218782 23590775 259739906 308238768
3300000 23035262 23500739 261665615 311584518
3301000 23328644 23320832 261241180 320008358
3302000 23102102 23466590 260665721 306665002
3303000 23184897 23882618 259521843 309801760
3304000 23065596 23375783 261061163 315352949
3305000 23159282 23465016 299552857 311630194
3306000 23180657 23385816 261728925 309271870
3307000 23085514 23418692 268401581 309088709
3308000 23114074 23401764 270607049 306958193
3309000 22980568 23095830 259863148 311323942
3310000 23064099 23673368 261878881 309230778
3311000 23020572 23944191 259089285 311598071
3312000 23030961 23688470 281243195 307804092
3313000 23174537 23648967 291902599 366295620
3314000 23469985 23724244 260903011 310619448
3315000 23183354 23632030 265616197 314321631
3316000 23224751 23793268 263659314 312817646
3317000 23103362 23704076 262852705 309029874
3318000 23265130 23719029 261239636 311200652
3319000 22988184 23885797 259980507 310661847
3320000 23360782 23646392 264062250 314667253
3321000 23267636 23610811 262172326 311798621
3322000 23412744 23574526 262329507 313410216
3323000 23240361 23547739 263117237 316092829
3324000 23119290 23591291 283855238 312095909
3325000 23438851 23651986 263971404 311531686
3326000 23116316 23814885 266395851 335156929
3327000 23338286 23484617 261551506 313943354
3328000 23539188 23676775 264060683 311935561
3329000 23395637 23545392 263878893 312533009
3330000 23332139 23769606 263181964 311626720
3331000 23502758 23596819 261250196 311474361
3332000 23419488 23686588 262892331 317834053
3333000 23386497 23735947 262494612 315901318
3334000 23358266 23478460 262782852 313859625
3335000 23266929 23907008 265280211 316533178
3336000 23351194 23638686 261267041 314332133
3337000 23308467 23848930 265767763 315874930
3338000 23455798 23801626 261308503 322243277
3339000 23736488 23785697 263782885 315590926
3340000 23682437 23733355 266330531 315437634
3341000 23438153 23653268 265065126 318389340
3342000 23261701 23435430 262950042 315156451
3343000 23082203 23945704 264087274 332996049
3344000 23223178 24098632 265827460 339620520
3345000 23304660 24228977 268239434 314508878
3346000 23834082 24266799 266015076 314775482
3347000 23279801 23921150 262327017 313884225
3348000 23535758 23724432 266310727 314472526
3349000 23556540 23559234 262974713 311146796
3350000 23816295 23816132 265224615 313668541
3351000 23601561 23787099 273007090 314662400
3352000 23619091 23919373 281258662 317601014
3353000 23542839 24156896 284546596 269407141
3354000 23571292 23910831 268004346 314845252
3355000 23660585 23729271 267259592 341699317
3356000 23547031 23907427 264930806 338185773
3357000 23744707 23740135 266240814 317372305
3358000 23402207 23671330 266033537 346797515
3359000 23681868 23673827 266858522 313696906
3360000 23928370 24026381 265647918 315441144
3361000 23674465 23840850 266806910 317067561
3362000 23560286 23963529 268747748 317691437
3363000 23629789 23793500 263910261 317374519
3364000 23545615 24221556 268590266 321029737
3365000 23554042 23730557 268406110 342115349
3366000 23677238 23803898 265385023 320008561
3367000 23628968 23943709 267206116 320998870
3368000 23844144 23905231 267803158 316263360
3369000 23659658 24302879 288399001 318614069
3370000 23687162 23998501 290646014 313810827
3371000 23580207 24289626 270657493 319724449
3372000 23613041 23854735 266973878 318582640
3373000 23719936 24130681 269132937 272173785
3374000 23691381 23923609 268091980 318278027
3375000 23502532 23953623 271061152 320390609
3376000 23658020 23795978 267892844 339123715
3377000 23605207 24057742 267633224 318117847
3378000 23690914 23923960 267787366 319352431
3379000 23933312 24228202 287273876 320854773
3380000 23769879 23905202 267580868 316572488
3381000 23749721 24272584 269018581 318978360
3382000 23568144 24005161 266386423 320251712
3383000 23969492 23842644 269981098 320436404
3384000 23712704 23959554 269571205 318898054
3385000 23840001 24237029 269955359 320804661
3386000 23673023 23961534 269841402 323750479
3387000 23624501 23885163 270490805 327219434
3388000 23730379 24103225 269120763 320586583
3389000 23845139 24174436 270545685 325406701
3390000 24100671 23965627 271659533 322162293
3391000 23923493 24082590 271000251 324320841
3392000 23752429 24134402 269840969 324687853
3393000 23982737 24187718 267096174 319213349
3394000 24032286 24282325 269151530 320142103
3395000 23814624 23930676 270931090 324261179
3396000 23846626 24077161 270540243 319741628
3397000 23958793 24142198 269796031 321485091
3398000 23911014 24048104 271072969 275860288
3399000 23732323 24109554 269639041 322687378
3400000 23588169 24121912 271699757 321219381
3401000 23643199 24698701 269605542 344307408
3402000 23890451 24057669 269842013 278154861
3403000 23615776 24261774 271803630 322363912
3404000 23804889 24110933 270084301 321730339
3405000 23877878 24245561 272205204 305686762
3406000 24127168 24200388 271403392 278519013
3407000 24275761 24158008 268524957 277935099
3408000 23928485 24233928 315505107 308620231
3409000 23718231 24096059 308849281 1013894960
3410000 23821318 24147550 309310543 305153371
3411000 23747183 24137254 316550415 305408645
3412000 23887057 24125996 313102150 305259456
3413000 23740959 24535037 326868378 304094227
3414000 23607931 24014480 313959345 309890698
3415000 23779465 24135681 315526366 310677905
3416000 23832147 24286445 310601643 314053592
3417000 23924748 24388874 311271480 303672232
3418000 24069995 24526329 314101369 306118774
3419000 24146413 24270015 312489026 308389403
3420000 24006513 24316289 313389703 341112364
3421000 24150142 24313557 322127292 308749372
3422000 24013678 24406630 311998085 309037469
3423000 24187647 24340019 315168668 309982605
3424000 24129011 24638775 315119438 329038333
3425000 24315948 24341847 312760885 304245337
3426000 24412021 24298802 311787150 315101118
3427000 24400612 24277206 310286087 306409928
3428000 23951358 24279787 312783681 306538869
3429000 24211481 24462724 319545415 308250393
3430000 24151948 25082458 310898558 306224971
3431000 24050433 24357436 316941035 306071746
3432000 24329538 24409032 314484882 301627675
3433000 24228640 24531389 310533808 328539369
3434000 23920972 24654687 313911413 307185715
3435000 23985255 24339891 316040213 312034863
3436000 24353637 24394376 315676234 308620271
3437000 24194220 24294340 334807808 1053472198
3438000 24103326 25113418 312635655 309114036
3439000 24209221 24569158 311860929 305158450
3440000 23862967 24458902 316771839 307496033
3441000 24806178 24411527 1083897328 313045430
3442000 24218807 24429064 312655735 311277819
3443000 24236519 24517408 314702756 313292850
3444000 24014116 24506060 316215931 314852716
3445000 24193274 24673605 311691186 304950935
3446000 24017706 24473555 320289986 322059738
3447000 24309700 24852150 309419616 326714237
3448000 24261342 24368243 312786247 306427101
3449000 24617786 24547010 318195166 313133476
3450000 24100081 24639861 311006818 306888111
3451000 23945369 24339782 318946793 307428886
3452000 24020770 24449753 312465927 307234340
3453000 24138020 24643143 311004814 324254717
3454000 24348897 24735856 313855379 307739412
3455000 24065158 24325479 315051185 309656746
3456000 24065808 25687700 321681822 316752495
3457000 24249774 24434912 316733868 336317306
3458000 23978209 24660674 310002289 306909371
3459000 23878168 24794686 316009418 309288356
3460000 24161588 24395968 314632966 307681116
3461000 24435780 24520754 316368495 389984141
3462000 24167946 24463736 315027551 337534256
3463000 24406977 24495204 434229990 323712205
3464000 24504816 24525405 312165444 313828561
3465000 24427113 24544532 310843115 307107214
3466000 24459320 24571385 319698512 305455182
3467000 24302554 24440016 317644703 307206776
3468000 24109990 24776022 1045630435 488683280
3469000 24313122 25079288 311555419 309231404
3470000 24316400 24709842 319134313 325007024
3471000 24364427 24522324 319219508 305929955
3472000 24167398 25014183 316191749 303765135
3473000 24448936 24429815 318600548 311585677
3474000 24185465 24679655 318615775 308188303
3475000 24447194 24620470 315357664 305489179
3476000 24172745 26260554 318845282 312515151
3477000 24668135 24655050 323908532 309626167
3478000 24400131 25046075 595205821 323499434
3479000 24474748 24676366 319121629 305555683
3480000 24389284 24667450 320105541 308897201
3481000 24463796 24632229 317740262 312330935
3482000 24497445 24765006 317527189 311041955
3483000 24392002 24818314 316569903 309679083
3484000 24532290 24591514 315906393 327789378
3485000 24443514 24718886 321907869 302997039
3486000 24269451 24695265 320411706 312729708
3487000 24155156 24939252 1134513087 493003015
3488000 24484898 24639675 319106007 307736149
3489000 24325974 24838379 323893572 313118914
3490000 24449817 24770782 320975555 312846069
3491000 24534101 24853044 320310216 311920200
3492000 24521314 24634801 393210466 308439335
3493000 24313640 24828404 320983559 312612369
3494000 24403816 24762391 606337123 318474198
3495000 24361204 24765169 1106984192 489462469
3496000 24952748 24966032 321508690 325015765
3497000 24334322 24868500 318396656 307121960
3498000 24456248 24711356 317286504 315643311
3499000 24568742 24886339 316469403 309909997
3500000 24600010 24963835 1053948976 458697221
3501000 24562264 24886007 321428805 310512983
3502000 24625456 25035189 371926231 304538197
3503000 24616100 24834127 319252793 310735225
3504000 24611161 24699264 316693718 308439871
3505000 24374288 24893578 318391528 308486212
3506000 24249990 24945432 316340562 310077687
3507000 24230807 25065353 443330180 311154725
3508000 24695271 25023091 319198970 311977405
3509000 24647359 24953647 317383484 316548930
3510000 24524487 25069653 318086221 312726664
3511000 24800514 25268630 315317880 312981261
3512000 24899554 24778703 316096080 310674223
3513000 24557971 24952708 326409709 309471292
3514000 25351512 24869218 1370614321 490980584
3515000 24725765 24867487 325220055 313673291
3516000 24707877 25074969 337328202 313368788
3517000 24717704 25077389 318246654 311630353
3518000 24840479 25142721 314434710 312273854
3519000 24683658 25039280 323453189 333690181
3520000 24727603 25187394 318927631 329874997
3521000 24245347 25302968 316697435 317025584
3522000 24544819 24856847 503530359 316199760
3523000 24743500 25014592 322041369 314885584
3524000 24683355 24969339 1067957778 466981698
3525000 24707516 24969311 319542737 311437394
3526000 24755811 25161154 317674403 336679476
3527000 24586207 24947945 316951905 322335847
3528000 24659868 24908986 454832835 313075644
3529000 25438041 24973500 320230508 316347264
3530000 24692223 25202057 320740780 307483391
3531000 24541649 25051227 314344842 317784279
3532000 24370707 24864313 616284536 327252998
3533000 24755019 25140582 450160388 312822161
3534000 24903895 25155432 346791643 308845529
3535000 24776874 24925394 317660616 337185999
3536000 24971606 25033256 602103079 323925311
3537000 24404193 25149516 548869622 321536593
3538000 24578362 25084189 315935319 322916590
3539000 24646962 24866506 322177628 316332280
3540000 24904198 25222516 324193450 308753105
3541000 24828449 25263041 317393951 326109835
3542000 25064452 25217767 532999733 322707790
3543000 25018129 25219712 413975080 354977242
3544000 25034719 25756536 318681546 309843887
3545000 24563659 25075298 317221543 318845184
3546000 24707282 25417957 319104690 315780339
3547000 24499102 25439039 623589950 322816469
3548000 24885493 25012253 446595441 314188056
3549000 24654960 25628342 319215807 317579771
3550000 24857126 25296722 1020074115 334595346
3551000 25123124 25381465 325980118 310944444
3552000 24755697 25399702 319720275 318697584
3553000 24737369 24994478 318475106 319023438
3554000 25050638 25221682 320759203 313631826
3555000 24765321 25140808 393006840 352367965
3556000 24922294 25205220 328386254 311732762
3557000 25059105 25330186 322889218 328410216
3558000 24983919 25209557 317702534 314940423
3559000 24786714 25161324 341687197 318294401
3560000 25121908 25243538 336147900 315503777
3561000 24912506 25329839 321747918 318374197
3562000 24783089 25215220 320434821 320445909
3563000 24923527 25293676 603351565 319490534
3564000 24830334 25419579 1044909246 321769235
3565000 25227956 25192969 354997092 313303846
3566000 25021713 25461120 325761974 314419379
3567000 24645477 25174460 323479800 318070851
3568000 25069726 25598227 321060568 313222461
3569000 24674754 25533878 492676563 391780161
3570000 25218576 25249005 605906929 324800716
3571000 24849611 25189191 315757116 313590821
3572000 24931355 25403928 338899854 326388921
3573000 25102009 25894889 594125451 319482340
3574000 24892463 25606890 320968633 310293789
3575000 25058729 25375988 320886369 312456118
3576000 24976435 25518330 321915827 318290695
3577000 25719144 25426024 1181383331 409838236
3578000 27811878 25395707 1191059794 411719014
3579000 25100727 25666136 355505836 314602132
3580000 25152423 25324451 323502204 335166901
3581000 24909943 25453264 514846692 330329953
3582000 24974710 25609870 331107544 314051998
3583000 25205213 25454418 502018888 323867303
3584000 25145819 25429708 329400466 327461043
3585000 25325392 25374593 326912941 323679688
3586000 24806110 25746470 323087941 320416691
3587000 24905426 25383677 613642188 325203859
3588000 24925113 25582900 324962889 315675931
3589000 24974238 25623232 322875778 314451751
3590000 25081202 25618888 637682207 329019963
3591000 25208714 25658322 325351775 323369468
3592000 25238859 25520712 484651075 314539315
3593000 25315430 25605720 325211366 326789772
3594000 25324590 25797021 1092180204 343503757
3595000 25436758 25498045 513217743 325369662
3596000 25356806 25505953 318073922 310890242
3597000 25172542 25550228 326154736 320794266
3598000 25239570 25372478 325603417 316929776
3599000 25473521 25768617 525828570 329020811
3600000 25218416 25629574 348340818 318185550
3601000 25062302 25345699 563148429 343895753
3602000 25061338 25395601 402181797 321026059
3603000 24805330 25580422 649090202 329474923
3604000 24942673 25423609 322557769 324391133
3605000 24993705 25321745 380519122 358641241
3606000 25536941 25736338 608771294 329074169
3607000 25187104 25594914 509286875 329927800
3608000 25515321 25908181 328284704 312943114
3609000 25342356 25381112 315735261 325581106
3610000 25219473 25481243 348598746 326971671
3611000 25407907 25706045 320938769 311959792
3612000 25374172 25534539 324677702 314800764
3613000 25166428 25728749 325770388 321224211
3614000 25280001 25530377 321688064 319657375
3615000 25303775 25719069 1067179887 506990887
3616000 25418116 25702281 319967996 323386087
3617000 25130301 25485071 320809098 317311442
3618000 25253173 25696770 322857159 358175435
3619000 25490187 25548413 325931597 317262750
3620000 25131687 25966508 323834642 325753574
3621000 25303460 25639577 329854080 313152252
3622000 25491595 25754472 1283945550 395855243
3623000 25657264 25770171 328562949 319747413
3624000 25430558 25581407 421232430 353843654
3625000 25325440 25973612 320214314 333952686
3626000 25428399 25640252 626029017 327050689
3627000 24992065 25831365 502665166 332516249
3628000 25362331 25845983 359583520 314032187
3629000 25331276 25773770 320003774 323112256
3630000 25227039 25799608 326208773 319709903
3631000 25191558 25860788 324993218 336147176
3632000 25682314 25789990 504736760 322775881
3633000 25112632 26047988 329227083 321589954
3634000 25181986 25599862 627955187 327724956
3635000 25636248 25788722 333950872 324791921
3636000 25788798 25834047 329137970 327086831
3637000 25177882 25450308 630766244 331204877
3638000 25187649 25595244 502043085 322326056
3639000 25449556 25814841 328532655 322065325
3640000 25504771 25675674 327652038 334845912
3641000 25703447 25856653 501381065 329322165
3642000 25699775 25788748 327511459 319045047
3643000 25390925 25814143 324384305 320076036
3644000 25430495 25808979 324155352 324245383
3645000 25105184 26060322 324758393 327523225
3646000 25251637 26154703 327214670 339250694
3647000 25693014 25900269 331260810 324250917
3648000 25510460 25892545 502325830 329849752
3649000 25411237 25803508 1097536089 528396545
3650000 26641073 25607220 1216928959 489917035
3651000 25405460 25818898 322589214 322513966
3652000 25620917 25980703 333134689 319821921
3653000 25867243 25965954 636492502 327879959
3654000 25526433 26274925 518649596 329497882
3655000 25503193 25717495 668064941 319835288
3656000 25475871 26080524 1129462698 347780268
3657000 25470859 25856140 330346794 319243711
3658000 25259099 26293089 327171746 334080641
3659000 25632181 26126496 326797526 316318566
3660000 25461407 25930895 1074747267 511415785
3661000 25869338 25909508 332942618 315704869
3662000 25511701 26074629 343067139 359504025
3663000 25588718 26489103 329597758 325256012
3664000 25509470 25984152 352399890 324188858
3665000 25488373 26190816 1087074411 346923189
3666000 25655636 25845332 326640699 327057123
3667000 25476215 26070725 509558451 332784640
3668000 25511810 26243148 333365966 328814794
3669000 26355789 26302446 333140696 316967044
3670000 25841179 26285025 1115076348 391540599
3671000 28012191 26170665 1110061841 442364131
3672000 27640325 26036076 1115160864 480525047
3673000 25543664 26092618 432278491 365422089
3674000 25621585 25964393 500848381 332133497
3675000 25595821 26098962 502209276 330951612
3676000 25498696 25962475 626880350 328313158
3677000 25555728 26169358 500089429 355003466
3678000 25632432 26225911 329922672 322932010
3679000 25572472 26001726 502747326 328868558
3680000 25639797 25887708 338478794 320327691
3681000 25729315 26143041 652324891 330055387
3682000 25784626 26176356 501665323 324101557
3683000 25532487 25930020 502612400 324238945
3684000 25803112 26179125 417743028 368040704
3685000 25830494 26095494 508482418 332093000
3686000 25958204 26383453 514859821 338294940
3687000 25998702 26404743 503256557 331216304
3688000 25944582 26072411 337372629 324721945
3689000 25660476 26100568 519038800 448086971
3690000 25876502 26112723 501117281 328991131
3691000 25625188 26000646 336329246 327432495
3692000 26036334 26084051 500423731 332671408
3693000 25814015 26249237 501720564 325934318
3694000 25463104 26619964 507175586 327253273
3695000 26088016 26073237 511638456 334371585
3696000 25915332 26123642 333158526 324701127
3697000 25733688 26494293 500072802 335557646
3698000 25689067 26324631 403221570 484236026
3699000 28149270 26048321 1128054085 403903528
3700000 26183878 26347095 513229992 336066311
3701000 25879332 26186819 511443671 326869888
3702000 25569209 26285059 620480209 329987309
3703000 25747795 26353063 331849770 336056522
3704000 26017930 26327598 506070930 330331385
3705000 25773128 26364705 528608470 331869875
3706000 26029006 26536418 504506968 336020628
3707000 25833042 26246163 364868234 433255759
3708000 26117286 26270902 1176398593 284808568
3709000 28461724 35263706 510394777 499954402
3710000 39321255 28374889 1836714400 389471032
3711000 28903893 28333198 616777838 400877382
3712000 29503672 29167001 555808479 356780112
3713000 32879099 33719971 634167842 375987616
3714000 27821534 28538263 538784576 357467434
3715000 29961025 30939844 596108638 345543339
3716000 29676171 28894653 569552287 405699301
3717000 26257385 30388893 660245591 360615468
3718000 26852845 27380661 521302216 347228027
3719000 27738437 26906538 527798860 340102786
3720000 26643693 27233676 524622081 343213104
3721000 27046319 27694939 518151027 349888013
3722000 26526086 27545597 679083305 350240473
3723000 27149854 31844324 608320221 337526918
3724000 26600953 26807621 572316699 335519429
3725000 25977694 26531614 501232461 342258252
3726000 26146382 28560650 504868438 359661840
3727000 27989175 31154973 1221659471 338087757
3728000 26466512 27595903 565534989 347303828
3729000 27197790 26909882 520337636 334372627
3730000 27064085 30132474 515681514 348105235
3731000 29183325 28783073 541316748 347647534
3732000 30547909 36764189 1082274038 358324994
3733000 29416014 29246806 561347787 369234001
3734000 29851615 29596649 543277627 359373022
3735000 29110718 29196747 548463585 353575063
3736000 30307018 26607536 595065955 387904949
3737000 29970750 29777744 724203275 355993864
3738000 29602823 29202371 515386003 475778323
3739000 28886614 29450264 1501621017 375565265
3740000 30484366 31219532 761091608 364455908
3741000 30390105 30751104 612719503 379099316
3742000 31301968 27187613 1355788977 392482929
3743000 28364669 27708595 1228284400 529112068
3744000 28601135 29910760 1336394069 384575593
3745000 33579831 34063756 1119723914 402668137
3746000 33843881 33198381 1113825980 380954143
3747000 31514909 31710789 1032291762 365786663
3748000 27410696 29566534 538321298 490558006
3749000 31203624 30465283 804755000 420853535
3750000 28700012 37793329 1568942659 433004185
3751000 32055609 31624748 609725248 379415507
3752000 31196411 31179807 1027718020 376041751
3753000 31072938 37387284 1157397995 486527101
3754000 35469717 36041503 1437921317 436039155
3755000 33891741 32511497 1341685966 407162119
3756000 33859122 42969571 2645604688 472993007
3757000 32971790 32561977 619471090 418430643
3758000 30771471 31001149 572318902 395084147
3759000 31881479 31171360 1537287608 520139106
3760000 30277191 30763744 1483734922 526853273
3761000 30897484 30955602 578828876 398864912
3762000 30631469 34176295 1006791064 415021497
3763000 31125002 31831811 1005311974 361413630
3764000 29853123 28073929 1208921811 405404946
3765000 33359839 38274279 2005775438 456676617
3766000 39555474 38216592 1345974087 407519945
3767000 34443034 35281120 1191930814 452395268
3768000 33911703 35555156 1753123207 532043351
3769000 37362296 34031620 1705742696 507951046
3770000 36044705 35788417 1514836764 447167397
3771000 36015624 35420443 1426153094 470308798
3772000 34874674 34199054 1125742294 401826880
3773000 35442823 40561913 1471081306 453774255
3774000 37412658 35287278 1114759391 402702593
3775000 31264610 40142429 1921879934 423943464
3776000 39468870 36425963 1277120363 382252726
3777000 27547986 27914504 527501419 363974865
3778000 27018216 28224240 1207005974 514503424
3779000 27281978 27844040 521058167 353411045
3780000 27616268 33214584 775883433 376334289
3781000 29201324 29957986 558644564 390604768
3782000 29587161 30051691 586676032 390833988
3783000 29054028 30497578 568494320 422134284
3784000 29185701 29604305 549026661 367227404
3785000 29417193 30037782 547061919 369077253
3786000 29479732 29647063 565789192 377888127
3787000 29262608 29870635 561300502 382418418
3788000 29799164 29998750 569464258 429189303
3789000 30464738 31389069 610605471 409652532
3790000 40607654 41557734 1503844539 407854606
3791000 33894885 31638950 1059885596 384682403
3792000 30958271 26897460 510168024 283096233
3793000 26424994 26751121 508518001 345521296
3794000 26453185 26954184 673949355 274446460
3795000 26897032 27057101 520386886 277526136
3796000 26947855 27070333 700259253 273917034
3797000 26408452 27432439 518099823 273795440
3798000 26598257 27072875 507031920 275016561
3799000 26336154 26823726 528599674 279426887
3800000 26469401 27199690 516635934 334678636
3801000 26439666 27269104 515501428 345403441
3802000 25994189 26921584 525615112 274761874
3803000 26488872 27083054 508060226 281855908
3804000 26557556 27752003 517479210 448411470
3805000 27162616 27010177 502370516 277550798
3806000 26428693 27085748 527415983 358612009
3807000 26386712 27333991 523456387 347892248
3808000 26318085 26983285 517729631 313760967
3809000 26731719 27245053 523261065 280891051
3810000 26452596 27255914 513428212 351418103
3811000 26517379 27038624 520096303 357566554
3812000 26481830 27191766 508112303 282136783
3813000 26582731 27063328 512415940 277075010
3814000 26555349 26927366 520145623 352332560
3815000 26345992 27162275 512867989 354610709
3816000 26459573 29097743 523820639 282302561
3817000 27087285 26716804 514343420 383627966
3818000 26811911 27253719 1304842711 342058216
3819000 26610784 27841251 518918374 285342336
3820000 26773091 27363951 526116918 354028498
3821000 26664244 27272441 518655261 351050959
3822000 26817772 27351492 544726624 352647903
3823000 26902827 27047375 505627047 284789688
3824000 26727989 27289787 505403465 359500308
3825000 26660291 28283265 543292213 285182495
3826000 26882247 27337938 529163933 379328968
3827000 26884287 27524548 515620147 353273118
3828000 26984019 27283025 516414184 354818455
3829000 26302872 27399280 517586670 351702631
3830000 26556358 27056273 682292854 349705338
3831000 26621985 27496072 526686790 351486802
3832000 26918270 27864963 526939212 337673130
3833000 26863137 27031315 519325338 279884836
3834000 26274746 27604418 522761007 280475200
3835000 26684964 27203706 1144065483 354003778
3836000 26914840 27684365 510896962 351598443
3837000 26890967 27711183 522011761 348492028
3838000 26936314 27555344 532598030 405019737
3839000 26837957 27290165 663803542 357829456
3840000 26768784 27521479 513128571 283477524
3841000 27080774 27229450 517081887 349763352
3842000 26717900 27156674 521013698 346939110
3843000 26796798 27390364 509724979 353690065
3844000 26985719 27437797 689348832 280690811
3845000 27092576 27298273 649630043 281102686
3846000 26869468 27596605 1125968757 341522342
3847000 26833795 27335893 516645533 281690277
3848000 26672570 27326170 534814276 356861915
3849000 26717338 27899377 524148227 283059629
3850000 26701238 27611001 521273848 281358916
3851000 26838909 27517859 524846569 281899433
3852000 26637848 27835731 681914712 349366308
3853000 26847752 27477835 551123154 355434545
3854000 26987812 27897486 509894765 349997928
3855000 27132957 27282489 534617879 281787542
3856000 26866463 27466178 520297545 350282576
3857000 27018961 27618512 1097345825 384737395
3858000 27302967 27636674 509058128 349812055
3859000 27169631 27506943 521084803 285507167
3860000 26818884 27402681 528793551 352206563
3861000 26780011 27476988 515706973 348754946
3862000 27051103 27439092 1120105085 359662373
3863000 27164265 27931820 521498139 349587460
3864000 26778303 27827617 517458796 352788340
3865000 26937051 27673982 529801144 350823374
3866000 26757484 27369448 526311353 343940542
3867000 27171310 27289284 517200184 354180921
3868000 27081070 27617372 520684965 352344872
3869000 26864971 27605427 664984770 278535764
3870000 27024920 27604607 522629770 351714235
3871000 26764136 27818472 517219067 282527358
3872000 26975540 27569906 518368951 346551507
3873000 27192796 27462461 524594517 278722998
3874000 27383195 27815549 513154498 278703606
